time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-02-06T03:21:55.019Z,55.9757,-149.1786,7.1,3.1,ml,,,,0.61,ak,ak18436814,2018-02-15T02:03:26.260Z,"282km SE of Kodiak, Alaska",earthquake,,7.9,,,reviewed,ak,ak
2018-02-06T02:56:06.220Z,50.5855,-170.8215,7.1,3.5,ml,,,,0.91,ak,ak18361614,2018-02-15T02:03:24.987Z,"213km S of Amukta Island, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2018-02-06T02:39:32.036Z,56.1604,-149.36,9.8,3,ml,,,,0.45,ak,ak18436810,2018-02-15T02:03:23.666Z,"259km SE of Kodiak, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2018-02-06T02:34:07.192Z,58.9437,-154.5316,128.6,2.7,ml,,,,0.52,ak,ak18361603,2018-02-15T02:03:22.804Z,"92km SSE of Old Iliamna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-02-06T02:29:36.860Z,49.6756,-178.3693,7.4,2.8,ml,,,,0.72,ak,ak18436808,2018-02-15T02:03:22.189Z,"184km SSE of Amatignak Island, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2018-02-06T02:10:48.776Z,56.5227,-148.6353,10,2.9,ml,,,,0.49,ak,ak18436806,2018-02-15T02:03:20.951Z,"268km ESE of Kodiak, Alaska",earthquake,,7.5,,,reviewed,ak,ak
2018-02-06T01:25:12.510Z,18.2431,-67.9906,15,3.07,md,8,161,0.9073,0.36,pr,pr2018037000,2018-02-06T06:07:32.500Z,"57km SE of Punta Cana, Dominican Republic",earthquake,3.06,3.46,0.11,3,reviewed,pr,pr
2018-02-06T01:21:10.113Z,55.7736,-149.2001,7.4,3.6,ml,,,,0.84,ak,ak18361589,2018-02-15T21:20:24.904Z,"298km SE of Kodiak, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2018-02-06T01:17:59.710Z,56.3252,-148.4592,9.9,3.4,ml,,,,0.57,ak,ak18361584,2018-02-15T02:03:16.579Z,"289km ESE of Kodiak, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2018-02-06T00:35:10.280Z,24.1136,121.7189,10.14,3.9,mwr,,90,0.128,0.65,us,us2000d38p,2018-02-19T00:26:43.040Z,"19km NE of Hualian, Taiwan",earthquake,2.8,4.7,0.078,16,reviewed,us,us
2018-02-06T00:20:48.640Z,35.8561667,-120.0143333,11.68,2.72,md,70,132,0.1553,0.13,nc,nc72964966,2018-02-06T21:41:02.217Z,"18km SSW of Kettleman City, CA",earthquake,0.4,0.53,0.132,76,reviewed,nc,nc
2018-02-06T00:18:07.900Z,55.7423,-149.3325,7.56,3.5,ml,,199,2.648,0.53,us,us2000d2gb,2018-02-18T00:09:58.556Z,"295km SE of Kodiak, Alaska",earthquake,8.4,8.1,0.064,32,reviewed,us,us
2018-02-06T00:10:14.810Z,56.5562,-148.7108,20.95,2.9,ml,,215,2.441,0.47,us,us2000d2ga,2018-02-17T23:42:34.040Z,"262km ESE of Kodiak, Alaska",earthquake,8.3,10.6,0.071,26,reviewed,us,us
2018-02-05T23:49:42.060Z,30.6943,57.27,10,4.4,mb,,64,5.804,0.63,us,us1000cgsk,2018-02-06T00:46:57.040Z,"49km NNE of Kerman, Iran",earthquake,8.4,1.9,0.069,61,reviewed,us,us
2018-02-05T23:38:25.711Z,60.2393,-149.0193,20.6,3.2,ml,,,,0.74,ak,ak18360006,2018-02-15T21:23:56.305Z,"20km ESE of Bear Creek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-02-05T22:54:24.480Z,-58.9233,-26.1669,153.93,4.6,mb,,46,15.905,0.77,us,us1000cgkn,2018-02-05T23:45:58.040Z,"23km ENE of Bristol Island, South Sandwich Islands",earthquake,11.9,5.2,0.072,57,reviewed,us,us
2018-02-05T22:52:57.615Z,56.2429,-149.3393,1.4,3.1,ml,,,,0.5,ak,ak18358686,2018-02-14T19:46:08.094Z,"253km SE of Kodiak, Alaska",earthquake,,2.9,,,reviewed,ak,ak
2018-02-05T22:30:59.310Z,-15.9412,-74.7236,10,4.7,mb,,150,4.835,1.17,us,us1000cgck,2018-02-05T23:02:23.040Z,"57km SSW of Acari, Peru",earthquake,10.2,1.9,0.074,55,reviewed,us,us
2018-02-05T22:15:22.700Z,-16.1718,-179.6445,470.24,4.2,mb,,128,7.926,0.78,us,us1000cgd6,2018-02-06T20:49:55.074Z,"107km ENE of Lambasa, Fiji",earthquake,18.4,10.6,0.063,70,reviewed,us,us
2018-02-05T22:15:20.454Z,56.0587,-149.2729,10.5,3,ml,,,,0.45,ak,ak18436653,2018-02-14T19:46:06.861Z,"271km SE of Kodiak, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2018-02-05T21:26:23.678Z,56.5429,-149.0162,1,3.4,ml,,,,0.72,ak,ak18357358,2018-02-14T19:46:04.004Z,"256km ESE of Kodiak, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-02-05T21:20:48.300Z,36.0347,-97.9055,6.92,2.6,ml,,33,,0.3,us,us1000cgai,2018-02-07T06:20:17.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,4.9,,,reviewed,tul,tul
2018-02-05T21:13:23.970Z,52.2876,-172.4238,211.3,3,ml,,,,0.44,ak,ak18436646,2018-02-15T19:44:43.228Z,"82km WSW of Amukta Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-02-05T20:56:22.220Z,26.9956,140.1973,465.11,5.3,mww,,39,1.775,0.92,us,us1000cga3,2018-02-08T15:39:40.787Z,"200km W of Chichi-shima, Japan",earthquake,9.7,3.9,0.073,18,reviewed,us,us
2018-02-05T20:12:48.657Z,56.2584,-148.7977,12,2.8,ml,,,,0.58,ak,ak18436635,2018-02-14T19:45:55.937Z,"277km SE of Kodiak, Alaska",earthquake,,9.8,,,reviewed,ak,ak
2018-02-05T19:59:50.171Z,56.2022,-148.797,12,3,ml,,,,0.77,ak,ak18355995,2018-02-14T19:45:53.507Z,"280km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-05T19:28:47.470Z,13.0373,-89.0515,63.59,4.3,mb,,158,1.386,1.12,us,us1000cg8d,2018-02-05T20:02:02.040Z,"50km S of El Rosario, El Salvador",earthquake,5.7,8,0.108,24,reviewed,us,us
2018-02-05T19:27:05.140Z,-12.8818,-78.1346,10,4.7,mb,,157,1.544,0.42,us,us1000cg7v,2018-02-05T19:55:38.040Z,"139km SW of Callao, Peru",earthquake,9.3,1.9,0.053,107,reviewed,us,us
2018-02-05T19:22:33.126Z,56.407,-148.8091,11.4,4.3,ml,,,,0.85,ak,ak18354671,2018-02-15T19:44:41.377Z,"259km ESE of Kodiak, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-02-05T19:15:57.116Z,56.1067,-150.0566,2.2,2.9,ml,,,,0.67,ak,ak18436623,2018-02-14T19:45:48.021Z,"235km SE of Kodiak, Alaska",earthquake,,5.2,,,reviewed,ak,ak
2018-02-05T19:04:04.776Z,56.065,-149.9644,11.8,2.9,ml,,,,0.66,ak,ak18354668,2018-02-14T19:45:47.311Z,"242km SE of Kodiak, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2018-02-05T18:45:39.548Z,56.0233,-149.3375,11.9,2.9,ml,,,,0.52,ak,ak18436618,2018-02-14T19:45:44.433Z,"271km SE of Kodiak, Alaska",earthquake,,11.9,,,reviewed,ak,ak
2018-02-05T18:43:37.563Z,56.2038,-149.7944,4.2,3.2,ml,,,,0.64,ak,ak18354649,2018-02-14T19:45:43.678Z,"237km SE of Kodiak, Alaska",earthquake,,2,,,reviewed,ak,ak
2018-02-05T18:03:02.169Z,55.6405,-149.2259,5.1,3.1,ml,,,,0.38,ak,ak18436614,2018-02-14T19:45:41.647Z,"Gulf of Alaska",earthquake,,5.7,,,reviewed,ak,ak
2018-02-05T17:44:06.560Z,18.1568,-67.3883,15,2.8,md,6,281,0.3031,0.43,pr,pr2018036006,2018-02-05T18:06:44.590Z,"23km WNW of Puerto Real, Puerto Rico",earthquake,2.24,1.84,0.14,6,reviewed,pr,pr
2018-02-05T17:29:29.234Z,56.1442,-149.7948,5.2,3.4,ml,,,,0.61,ak,ak18436613,2018-02-14T19:45:40.977Z,"242km SE of Kodiak, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2018-02-05T17:27:23.020Z,56.1985,-149.7257,7.5,4.1,ml,,,,0.81,ak,ak18354615,2018-02-15T19:44:39.607Z,"234km SE of Kodiak, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2018-02-05T17:16:15.810Z,55.7958,-149.2677,7.8,3.1,ml,,,,0.47,ak,ak18353324,2018-02-14T19:45:39.274Z,"287km SE of Kodiak, Alaska",earthquake,,11.4,,,reviewed,ak,ak
2018-02-05T16:55:35.100Z,18.2777,96.234,10,4.6,mb,,127,2.578,0.86,us,us1000cg3x,2018-02-19T16:20:57.123Z,"31km SW of Pyu, Burma",earthquake,3.8,1.9,0.125,19,reviewed,us,us
2018-02-05T16:37:48.080Z,-8.4527,26.6997,10,4.9,mb,,100,6.937,0.87,us,us1000cg3v,2018-02-19T16:19:09.040Z,"124km NE of Bukama, Democratic Republic of the Congo",earthquake,10.4,1.9,0.076,55,reviewed,us,us
2018-02-05T16:19:58.200Z,55.8485,-149.3459,6.85,3.3,ml,,250,2.581,0.58,us,us2000d28u,2018-02-19T16:15:36.040Z,"285km SE of Kodiak, Alaska",earthquake,10.1,8.9,0.069,28,reviewed,us,us
2018-02-05T16:15:41.910Z,56.152,-149.8123,10,3.3,ml,,236,2.197,0.48,us,us2000d28t,2018-02-19T16:06:36.040Z,"241km SE of Kodiak, Alaska",earthquake,8,2,0.053,46,reviewed,us,us
2018-02-05T16:07:08.600Z,-19.3824,-175.3904,139.02,4.6,mb,,80,5.17,0.99,us,us1000cg3l,2018-02-19T15:54:29.040Z,"118km WNW of Pangai, Tonga",earthquake,9.5,7.4,0.042,170,reviewed,us,us
2018-02-05T15:58:41.310Z,24.1071,121.7522,8.42,4.8,mww,,76,0.158,0.57,us,us1000cg32,2018-02-19T15:52:04.145Z,"20km NE of Hualian, Taiwan",earthquake,2.6,3.7,0.103,9,reviewed,us,us
2018-02-05T15:35:36.900Z,-20.5895,-177.6673,467.34,4.3,mb,,100,7.439,0.85,us,us2000d2q3,2018-02-19T15:48:20.040Z,"107km E of Ndoi Island, Fiji",earthquake,14.4,9,0.091,34,reviewed,us,us
2018-02-05T15:20:24.590Z,56.5036,-148.916,10,3,ml,,231,2.374,0.34,us,us2000d28r,2018-02-19T15:33:22.040Z,"255km ESE of Kodiak, Alaska",earthquake,4.1,2,0.051,50,reviewed,us,us
2018-02-05T15:11:52.840Z,50.2572,-177.1665,31.65,2.8,ml,,298,1.506,0.31,us,us1000cgal,2018-02-18T21:24:16.040Z,"176km SE of Amatignak Island, Alaska",earthquake,9.9,18.5,,,reviewed,us,ak
2018-02-05T15:00:32.210Z,-20.7563,-178.7564,573.09,4.5,mb,,100,8.472,0.95,us,us1000cg2m,2018-02-18T20:42:32.040Z,"13km SSW of Ndoi Island, Fiji",earthquake,12,7.4,0.051,112,reviewed,us,us
2018-02-05T15:00:16.750Z,56.2438,-149.4284,10,2.9,ml,,225,2.314,0.61,us,us2000d28p,2018-02-18T20:40:42.040Z,"249km SE of Kodiak, Alaska",earthquake,8.8,2,0.069,28,reviewed,us,us
2018-02-05T14:16:39.220Z,30.7545,57.1558,10,4.1,mb,,121,5.617,0.76,us,us2000d2q2,2018-02-18T20:33:19.040Z,"52km N of Kerman, Iran",earthquake,7.2,1.8,0.197,7,reviewed,us,us
2018-02-05T13:46:56.290Z,-59.529,-25.4454,10,4.6,mb,,125,15.194,0.25,us,us2000d2q7,2018-02-18T20:14:09.040Z,"82km SE of Bristol Island, South Sandwich Islands",earthquake,10.5,1.9,0.137,16,reviewed,us,us
2018-02-05T13:23:35.420Z,56.4171,-149.2954,10,3.1,ml,,234,2.256,0.56,us,us2000d28n,2018-02-18T19:34:36.040Z,"242km SE of Kodiak, Alaska",earthquake,8.3,2,0.055,44,reviewed,us,us
2018-02-05T13:13:44.700Z,50.0091,88.8549,18.54,4.4,mb,,75,4.667,0.67,us,us1000cg1m,2018-02-18T19:21:56.040Z,"13km E of Kosh-Agach, Russia",earthquake,9.6,4.2,0.071,57,reviewed,us,us
2018-02-05T13:00:59.820Z,57.617,-142.8764,10,2.6,ml,,182,2.452,0.34,us,us1000cga8,2018-02-18T19:12:39.040Z,"274km S of Cape Yakataga, Alaska",earthquake,1.8,2,0.043,72,reviewed,us,us
2018-02-05T12:48:35.701Z,56.5151,-149.3423,11.8,3,ml,,,,0.91,ak,ak18349405,2018-02-14T19:45:23.861Z,"233km SE of Kodiak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2018-02-05T12:31:56.951Z,59.1784,-152.911,72.9,3.2,ml,,,,0.76,ak,ak18349385,2018-02-14T19:45:21.616Z,"91km SW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-02-05T12:07:37.146Z,51.5686,-177.6747,43.9,2.5,ml,,,,0.4,ak,ak18349370,2018-02-14T19:45:19.656Z,"47km SE of Tanaga Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-02-05T12:04:36.263Z,56.3851,-148.6221,12,3.2,ml,,,,0.81,ak,ak18349364,2018-02-14T19:45:18.937Z,"277km ESE of Kodiak, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2018-02-05T11:52:45.119Z,56.3798,-149.0122,1.3,2.8,ml,,,,0.35,ak,ak18436577,2018-02-14T19:45:18.309Z,"258km SE of Kodiak, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2018-02-05T11:47:33.560Z,36.03,-97.9135,6.24,2.5,mb_lg,,51,0.34,0.3,us,us1000cg0j,2018-02-06T01:04:26.246Z,"8km S of Hennessey, Oklahoma",earthquake,1.1,5.1,0.17,9,reviewed,us,us
2018-02-05T11:11:18.647Z,56.3589,-148.7594,3.3,2.9,ml,,,,0.52,ak,ak18348082,2018-02-14T19:45:16.421Z,"272km SE of Kodiak, Alaska",earthquake,,3,,,reviewed,ak,ak
2018-02-05T11:03:53.572Z,56.1949,-150.17,11.6,2.8,ml,,,,0.6,ak,ak18436573,2018-02-14T19:45:15.779Z,"223km SE of Kodiak, Alaska",earthquake,,9,,,reviewed,ak,ak
2018-02-05T10:39:25.819Z,56.3919,-149.0302,6.4,2.9,ml,,,,0.76,ak,ak18348076,2018-02-14T19:45:14.530Z,"257km SE of Kodiak, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2018-02-05T10:30:51.350Z,19.0505,-65.9226,58,3.14,md,4,321,0.7588,0.26,pr,pr2018036005,2018-02-05T12:03:26.559Z,"67km NNE of San Juan, Puerto Rico",earthquake,2.91,5.74,0.14,3,reviewed,pr,pr
2018-02-05T10:13:17.453Z,55.8918,-149.967,1.8,3,ml,,,,0.49,ak,ak18436569,2018-02-14T19:45:13.260Z,"258km SE of Kodiak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2018-02-05T10:10:08.620Z,13.1817,-89.1634,58.82,4.4,mb,,163,0.506,1.39,us,us1000cfzn,2018-02-05T22:00:31.246Z,"37km SSW of El Rosario, El Salvador",earthquake,7,4.7,0.074,52,reviewed,us,us
2018-02-05T09:42:14.397Z,56.3922,-148.4961,6.7,3.1,ml,,,,0.67,ak,ak18346789,2018-02-14T19:45:11.820Z,"283km ESE of Kodiak, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2018-02-05T09:29:49.470Z,53.6741,-35.4132,10,5,mb,,59,10.194,1.54,us,us1000cfz5,2018-02-05T09:47:38.040Z,"Reykjanes Ridge",earthquake,9.5,1.8,0.031,342,reviewed,us,us
2018-02-05T09:25:20.040Z,-35.5315,178.8275,8.78,5.2,mb,,199,2.069,1.16,us,us1000cfz6,2018-02-05T09:47:18.040Z,"Off the east coast of the North Island of New Zealand",earthquake,15.2,8,0.097,35,reviewed,us,us
2018-02-05T09:06:44.370Z,24.1298,121.7709,10,4.7,mb,,75,0.166,1.02,us,us1000cfyn,2018-02-07T12:25:34.040Z,"23km NE of Hualian, Taiwan",earthquake,2.6,1.9,0.067,68,reviewed,us,us
2018-02-05T08:31:30.370Z,55.9794,-149.8105,5.1,3.1,ml,,,,0.74,ak,ak18345490,2018-02-14T19:45:06.618Z,"256km SE of Kodiak, Alaska",earthquake,,4.6,,,reviewed,ak,ak
2018-02-05T08:29:46.500Z,18.4725,-67.4815,17,2.67,md,5,308,0.3703,0.55,pr,pr2018036003,2018-02-05T12:02:43.400Z,"28km WNW of Rincon, Puerto Rico",earthquake,3.54,3.47,0.21,5,reviewed,pr,pr
2018-02-05T08:25:39.400Z,36.0355,-97.9032,6.871,3.2,mwr,,24,,0.19,us,us1000cg26,2018-02-05T18:56:32.747Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,1.4,0.038,66,reviewed,tul,us
2018-02-05T08:25:33.141Z,56.3004,-149.9071,12,3.1,ml,,,,0.86,ak,ak18345484,2018-02-14T19:45:05.808Z,"224km SE of Kodiak, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2018-02-05T08:20:51.480Z,36.0279,-97.9111,5,3.7,mwr,,29,0.341,0.23,us,us1000cfxn,2018-02-07T00:18:58.685Z,"9km S of Hennessey, Oklahoma",earthquake,1.2,1,0.047,43,reviewed,us,us
2018-02-05T07:56:02.616Z,56.3635,-148.8178,11.8,2.9,ml,,,,0.63,ak,ak18436556,2018-02-14T19:45:04.503Z,"269km SE of Kodiak, Alaska",earthquake,,8.2,,,reviewed,ak,ak
2018-02-05T07:11:37.851Z,56.3564,-148.0047,12,2.9,ml,,,,0.57,ak,ak18436552,2018-02-14T19:45:01.821Z,"Gulf of Alaska",earthquake,,6.6,,,reviewed,ak,ak
2018-02-05T06:43:15.080Z,36.041,-119.7465,22.46,3.48,mw,57,70,0.295,0.12,nc,nc72964596,2018-02-09T22:33:37.863Z,"18km WSW of Corcoran, CA",earthquake,0.3,0.45,,3,reviewed,nc,nc
2018-02-05T06:22:54.561Z,55.9444,-149.8793,6.7,2.8,ml,,,,0.68,ak,ak18436546,2018-02-14T19:44:58.185Z,"256km SE of Kodiak, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2018-02-05T06:09:00.560Z,14.4098,-92.646,64.19,4.1,mb,,183,1.925,1.28,us,us1000cfw5,2018-02-05T15:21:28.040Z,"42km SW of Puerto Madero, Mexico",earthquake,11.6,7.2,0.102,26,reviewed,us,us
2018-02-05T06:03:02.606Z,55.9664,-149.1318,11.8,3,ml,,,,0.54,ak,ak18344191,2018-02-14T19:44:57.520Z,"284km SE of Kodiak, Alaska",earthquake,,7.7,,,reviewed,ak,ak
2018-02-05T05:55:08.215Z,56.349,-149.0305,2.1,3.3,ml,,,,0.74,ak,ak18344183,2018-02-14T19:44:56.812Z,"260km SE of Kodiak, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2018-02-05T05:32:44.455Z,56.5881,-147.9204,10,2.7,ml,,,,0.62,ak,ak18436542,2018-02-15T19:44:33.252Z,"Gulf of Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-05T05:24:05.592Z,56.2689,-148.8399,11.7,3,ml,,,,0.5,ak,ak18436540,2018-02-14T19:44:55.023Z,"274km SE of Kodiak, Alaska",earthquake,,6.9,,,reviewed,ak,ak
2018-02-05T05:22:46.070Z,56.3701,-148.8544,11.9,3,ml,,,,0.43,ak,ak18436539,2018-02-14T19:44:54.401Z,"267km SE of Kodiak, Alaska",earthquake,,5,,,reviewed,ak,ak
2018-02-05T04:37:57.318Z,56.2695,-148.8538,10,2.8,ml,,,,0.63,ak,ak18436534,2018-02-14T19:44:51.385Z,"274km SE of Kodiak, Alaska",earthquake,,8.3,,,reviewed,ak,ak
2018-02-05T04:11:18.490Z,19.0895,-65.803,30,2.99,md,6,312,0.8294,0.45,pr,pr2018036000,2018-02-05T06:36:35.937Z,"73km N of Vieques, Puerto Rico",earthquake,3.91,27.78,0.12,4,reviewed,pr,pr
2018-02-05T03:58:07.620Z,56.5041,-148.821,22.73,3.1,ml,,201,2.418,0.89,us,us1000cg8i,2018-02-14T19:44:48.276Z,"260km ESE of Kodiak, Alaska",earthquake,8.2,10,0.049,54,reviewed,us,us
2018-02-05T03:53:01.235Z,56.2711,-148.4526,12,3,ml,,,,0.71,ak,ak18341640,2018-02-14T19:44:47.478Z,"293km ESE of Kodiak, Alaska",earthquake,,4.5,,,reviewed,ak,ak
2018-02-05T03:13:52.920Z,40.0273333,-122.8996667,-0.51,2.75,md,24,62,0.1718,0.19,nc,nc72964486,2018-02-06T05:32:02.164Z,"40km NE of Covelo, CA",earthquake,0.39,2.68,0.159,56,reviewed,nc,nc
2018-02-05T03:12:08.050Z,56.5079,-148.732,8.6,2.6,ml,,,,0.59,ak,ak18436523,2018-02-14T19:44:44.471Z,"264km ESE of Kodiak, Alaska",earthquake,,10.1,,,reviewed,ak,ak
2018-02-05T02:53:15.167Z,56.4928,-148.6303,11.9,2.9,ml,,,,0.61,ak,ak18341620,2018-02-14T19:44:42.367Z,"270km ESE of Kodiak, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2018-02-05T02:50:27.729Z,56.4714,-148.5834,11.9,2.9,ml,,,,0.62,ak,ak18436519,2018-02-14T19:44:41.752Z,"274km ESE of Kodiak, Alaska",earthquake,,5.1,,,reviewed,ak,ak
2018-02-05T02:44:42.584Z,63.1325,-151.499,12.2,2.5,ml,,,,0.7,ak,ak18340355,2018-02-14T19:46:58.439Z,"114km NW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-02-05T02:39:04.603Z,56.505,-148.5976,11.3,3.3,ml,,,,0.73,ak,ak18340350,2018-02-14T19:44:39.545Z,"277km ESE of Kodiak, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2018-02-05T02:37:30.379Z,56.5383,-148.6909,11.5,3.1,ml,,,,0.63,ak,ak18436515,2018-02-14T19:44:38.902Z,"264km ESE of Kodiak, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2018-02-05T02:36:13.565Z,56.5788,-148.6429,11.9,3,ml,,,,0.48,ak,ak18340349,2018-02-14T19:44:38.151Z,"264km ESE of Kodiak, Alaska",earthquake,,4.6,,,reviewed,ak,ak
2018-02-05T02:03:07.499Z,55.8514,-149.2426,7.9,3.1,ml,,,,0.66,ak,ak18340338,2018-02-14T19:44:37.435Z,"289km SE of Kodiak, Alaska",earthquake,,6.3,,,reviewed,ak,ak
2018-02-05T01:58:14.754Z,56.4779,-148.2874,10.5,3,ml,,,,0.67,ak,ak18340329,2018-02-14T19:44:36.002Z,"289km ESE of Kodiak, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2018-02-05T01:50:39.616Z,52.3069,-165.5663,4.3,2.5,ml,,,,0.35,ak,ak18436510,2018-02-15T19:44:30.717Z,"186km SSE of Unalaska, Alaska",earthquake,,7.1,,,reviewed,ak,ak
2018-02-05T01:49:02.134Z,56.3636,-149.0047,9,2.9,ml,,,,0.54,ak,ak18436509,2018-02-14T19:44:34.813Z,"260km SE of Kodiak, Alaska",earthquake,,7.7,,,reviewed,ak,ak
2018-02-05T01:37:55.029Z,56.3535,-148.4531,8.4,2.9,ml,,,,0.45,ak,ak18436507,2018-02-14T19:44:33.564Z,"288km ESE of Kodiak, Alaska",earthquake,,8.3,,,reviewed,ak,ak
2018-02-05T01:32:29.020Z,42.0078333,-111.9628333,5.01,2.6,ml,17,110,0.281,0.2,uu,uu60266857,2018-02-07T06:18:44.040Z,"9km WNW of Lewiston, Utah",earthquake,0.64,1.19,0.118,14,reviewed,uu,uu
2018-02-05T01:24:22.910Z,17.9716,-102.2927,35,4.1,mb,,162,1.948,1.11,us,us1000cfv0,2018-02-09T14:25:42.672Z,"6km WSW of La Orilla, Mexico",earthquake,7.2,2,0.07,55,reviewed,us,us
2018-02-05T00:53:26.070Z,56.6255,-148.6014,22.11,2.9,ml,,231,2.457,0.71,us,us2000d27j,2018-02-17T23:38:26.040Z,"263km ESE of Kodiak, Alaska",earthquake,7.8,10.3,0.064,32,reviewed,us,us
2018-02-05T00:14:46.600Z,56.3947,-149.3571,21.39,3,ml,,249,2.244,0.64,us,us2000d27g,2018-02-17T06:16:51.040Z,"241km SE of Kodiak, Alaska",earthquake,9.6,11.6,0.066,30,reviewed,us,us
2018-02-04T23:59:03.190Z,37.53,-118.675,7.64,2.53,md,43,61,0.05624,0.04,nc,nc72964391,2018-02-07T02:26:02.049Z,"4km S of Toms Place, CA",earthquake,0.16,0.59,0.146,35,reviewed,nc,nc
2018-02-04T23:09:26.260Z,56.0259,-150.0664,10,3,ml,,215,2.146,0.51,us,us2000d19z,2018-02-13T05:14:27.040Z,"242km SE of Kodiak, Alaska",earthquake,8.7,2,0.059,38,reviewed,us,us
2018-02-04T22:37:32.230Z,45.1558333,-124.3488333,30.15,3.06,ml,21,155,0.3731,0.41,uw,uw61366781,2018-02-06T20:12:54.136Z,"30km W of Pacific City, Oregon",earthquake,0.83,2.68,0.117,6,reviewed,uw,uw
2018-02-04T21:47:29.550Z,-17.4117,-70.7435,52.95,4.7,mb,,130,1.027,1.14,us,us1000cft6,2018-02-05T02:51:09.849Z,"24km W of Ilabaya, Peru",earthquake,7.3,6.2,0.056,97,reviewed,us,us
2018-02-04T21:39:08.181Z,56.2658,-149.9606,11.2,2.6,ml,,,,0.57,ak,ak18435086,2018-02-15T17:58:27.031Z,"225km SE of Kodiak, Alaska",earthquake,,21.9,,,reviewed,ak,ak
2018-02-04T21:05:07.183Z,56.1192,-149.4995,10.1,3.2,ml,,,,0.64,ak,ak18334091,2018-02-13T02:09:29.818Z,"256km SE of Kodiak, Alaska",earthquake,,4.8,,,reviewed,ak,ak
2018-02-04T20:54:55.241Z,51.7777,-178.5538,11.6,2.6,ml,,,,0.35,ak,ak18334090,2018-02-13T02:09:29.245Z,"30km WSW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-02-04T19:55:05.120Z,-9.1216,122.4742,142.29,5.2,mww,,54,0.536,0.95,us,us1000cfsg,2018-02-04T20:08:05.040Z,"42km SSE of Habibola, Indonesia",earthquake,3.5,6.2,0.071,19,reviewed,us,us
2018-02-04T19:11:05.288Z,55.8035,-149.1331,7.3,3.5,ml,,,,0.85,ak,ak18331659,2018-02-13T02:09:27.941Z,"298km SE of Kodiak, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2018-02-04T18:15:23.930Z,-39.0812,177.572,10,4.5,mb,,118,0.655,0.91,us,us1000cfqv,2018-02-08T18:53:11.893Z,"18km ESE of Wairoa, New Zealand",earthquake,5.5,1.9,0.222,6,reviewed,us,us
2018-02-04T18:06:55.150Z,53.1607,-163.9068,12.5,4,mb,,209,1.478,1.46,us,us1000cfqp,2018-02-15T17:58:26.280Z,"164km SE of Akutan, Alaska",earthquake,11.8,11.5,0.113,21,reviewed,us,us
2018-02-04T17:58:57.686Z,55.652,-149.1409,11.5,3.4,ml,,,,0.73,ak,ak18330406,2018-02-15T17:58:25.456Z,"Gulf of Alaska",earthquake,,4,,,reviewed,ak,ak
2018-02-04T16:54:22.320Z,24.1707,121.8397,7.69,4.5,mb,,75,0.223,0.65,us,us1000cfss,2018-02-18T16:52:11.040Z,"32km NE of Hualian, Taiwan",earthquake,4.6,1.3,0.096,32,reviewed,us,us
2018-02-04T16:45:55.760Z,19.5271,-65.3463,42,3,md,9,300,1.4238,0.55,pr,pr2018035005,2018-02-05T17:46:41.040Z,"130km NNE of Vieques, Puerto Rico",earthquake,5.97,33.2,0.43,2,reviewed,pr,pr
